srcLabelIx,srcLabelName,dstLabelId
144,Anaxyrus fowleri,897
145,Anaxyrus houstonensis,900
146,Anaxyrus microscaphus,903
147,Anaxyrus quercicus,906
148,Anaxyrus speciosus,908
149,Anaxyrus terrestris,909
150,Anaxyrus woodhousii,911
151,Andigena hypoglauca,916
152,Andigena laminirostris,917
153,Andigena nigrirostris,918
154,Andropadus importunus,926
155,Anhima cornuta,944
156,Anhinga anhinga,945
157,Anisognathus igniventris,953
158,Anisognathus somptuosus,957
159,Anodorhynchus hyacinthinus,959
160,Anous minutus,985
161,Anous stolidus,986
162,Anser albifrons,988
163,Anser anser,989
164,Anser brachyrhynchus,991
165,Anser caerulescens,992
166,Anser fabalis,999
167,Anser rossii,1001
168,Anser serrirostris,1003
169,Anthipes monileger,1024
170,Anthochaera carunculata,1029
171,Anthochaera chrysoptera,1030
172,Anthochaera phrygia,1033
173,Anthornis melanura,1039
174,Anthracoceros albirostris,1046
175,Anthreptes malacensis,1065
176,Anthus campestris,1088
177,Anthus cervinus,1089
178,Anthus cinnamomeus,1094
179,Anthus correndera,1095
180,Anthus godlewskii,1098
181,Anthus hellmayri,1101
182,Anthus hodgsoni,1102
183,Anthus lutescens,1107
184,Anthus petrosus,1116
185,Anthus pratensis,1117
186,Anthus richardi,1118
187,Anthus rubescens,1120
188,Anthus rufulus,1121
189,Anthus similis,1122
190,Anthus spinoletta,1124
191,Anthus spragueii,1125
192,Anthus trivialis,1127
193,Antigone antigone,1130
194,Antigone canadensis,1132
195,Antilophia galeata,1142
196,Antrostomus arizonae,1145
197,Antrostomus carolinensis,1147
198,Antrostomus ridgwayi,1151
199,Antrostomus rufus,1152
200,Antrostomus saturatus,1154
201,Antrostomus vociferus,1156
202,Anumbius annumbi,1159
203,Anurolimnas viridis,1173
204,Apalis cinerea,1190
205,Apalis flavida,1191
206,Apalis melanocephala,1199
207,Apalis thoracica,1207
208,Apaloderma narina,1209
209,Apaloderma vittatum,1210
210,Aphelocoma californica,1219
211,Aphelocoma coerulescens,1220
212,Aphelocoma unicolor,1223
213,Aphelocoma wollweberi,1224
214,Aphelocoma woodhouseii,1225
215,Aphrastura spinicauda,1229
216,Apis mellifera,1234
217,Aplonis metallica,1257
218,Aplonis panayensis,1261
219,Apus affinis,1281
220,Apus apus,1283
221,Apus melba,1293
222,Apus pallidus,1298
223,Aquila chrysaetos,1308
224,Ara ararauna,1322
225,Ara chloropterus,1323
226,Ara macao,1325
227,Ara militaris,1326
228,Ara severus,1328
229,Arachnothera longirostra,1338
230,Arachnothera magna,1339
231,Aramides cajaneus,1345
232,Aramides saracura,1348
233,Aramides ypecaha,1350
234,Aramus guarauna,1352
235,Aratinga nenday,1379
236,Aratinga weddellii,1388
237,Arborophila rufogularis,1405
238,Arborophila torqueola,1407
239,Archilochus alexandri,1410
240,Archilochus colubris,1411
241,Ardea alba,1433
242,Ardea cinerea,1437
243,Ardea cocoi,1438
244,Ardea herodias,1441
245,Ardea purpurea,1448
246,Ardenna grisea,1454
247,Ardenna pacifica,1455
248,Ardenna tenuirostris,1456
249,Ardeola ralloides,1459
250,Arenaria interpres,1468
251,Arenaria melanocephala,1469
252,Argya affinis,1475
253,Argya caudata,1478
254,Argya malcolmi,1486
255,Argya striata,1492
256,Argya subrufa,1493
257,Arremon assimilis,1525
258,Arremon atricapillus,1526
259,Arremon aurantiirostris,1527
260,Arremon brunneinucha,1529
261,Arremon flavirostris,1534
262,Arremon semitorquatus,1540
263,Arremon taciturnus,1541
264,Arremon virenticeps,1543
265,Arremonops chloronotus,1544
266,Arremonops conirostris,1545
267,Arremonops rufivirgatus,1546
268,Artamus fuscus,1555
269,Artamus leucorynchus,1557
270,Artemisiospiza belli,1565
271,Artemisiospiza nevadensis,1566
272,Arundinax aedon,1591
273,Asemospiza fuliginosa,1606
274,Asemospiza obscura,1607
275,Asio clamator,1610
276,Asio flammeus,1612
277,Asio otus,1615
278,Asio stygius,1617
279,Aspatha gularis,1625
280,Asthenes baeri,1635
281,Asthenes dorbignyi,1632
282,Asthenes flammulata,1639
283,Asthenes fuliginosa,1640
284,Asthenes modesta,1651
285,Asthenes pyrrholeuca,1658
286,Asthenes wyatti,1663
287,Atalotriccus pilaris,1680
288,Athene brama,1709
289,Athene cunicularia,1710
290,Athene noctua,1715
291,Atlanticus testaceus,1728
292,Atlapetes albinucha,1731
293,Atlapetes albofrenatus,1732
294,Atlapetes flaviceps,1737
295,Atlapetes latinuchus,1741
296,Atlapetes pallidinucha,1752
297,Atlapetes pileatus,1754
298,Atlapetes schistaceus,1757
299,Atlapetes tricolor,1762
300,Attagis gayi,1776
301,Atticora fasciata,1778
302,Attila bolivianus,1782
303,Attila cinnamomeus,1783
304,Attila citriniventris,1784
305,Attila phoenicurus,1785
306,Attila rufus,1786
307,Attila spadiceus,1787
308,Aulacorhynchus albivitta,1793
309,Aulacorhynchus haematopygus,1798
310,Aulacorhynchus prasinus,1800
311,Aulacorhynchus sulcatus,1801
312,Auriparus flaviceps,1804
313,Automolus infuscatus,1827
314,Automolus leucophthalmus,1829
315,Automolus ochrolaemus,1825
316,Automolus rufipileatus,1834
317,Automolus subulatus,1835
318,Aythya affinis,1847
319,Aythya collaris,1850
320,Aythya ferina,1851
321,Aythya fuligula,1852
322,Aythya marila,1854
323,Aythya valisineria,1857
324,Baeolophus atricristatus,1868
325,Baeolophus bicolor,1869
326,Baeolophus inornatus,1870
327,Baeolophus ridgwayi,1871
328,Baeolophus wollweberi,1872
329,Baeopogon indicator,1874
330,Bambusicola sonorivox,1895
331,Barnardius zonarius,1919
332,Bartramia longicauda,1920
333,Baryphthengus martii,1923
334,Baryphthengus ruficapillus,1924
335,Basileuterus belli,1926
336,Basileuterus culicivorus,1927
337,Basileuterus delattrii,1928
338,Basileuterus lachrymosus,1931
339,Basileuterus rufifrons,1929
340,Basileuterus tristriatus,1937
341,Basilinna leucotis,1938
342,Batara cinerea,1950
343,Batis capensis,1955
344,Batis molitor,1967
345,Batrachostomus moniliger,1986
346,Berlepschia rikeri,2010
347,Bleda syndactylus,2035
348,Blythipicus pyrrhotis,2038
349,Blythipicus rubiginosus,2039
350,Bolborhynchus lineola,2128
351,Bombycilla cedrorum,2161
352,Bombycilla garrulus,2162
353,Bonasa umbellus,2166
354,Bostrychia hagedash,2188
355,Botaurus lentiginosus,2197
356,Botaurus stellaris,2202
357,Brachygalba lugubris,2220
358,Brachypodius priocephalus,10202
359,Brachypteryx leucophris,2237
360,Brachypteryx montana,2232
361,Brachyramphus marmoratus,2242
362,Bradypterus barratti,2265
363,Bradypterus cinnamomeus,2269
364,Branta bernicla,2276
365,Branta canadensis,2277
366,Branta hutchinsii,2278
367,Branta leucopsis,2279
368,Branta sandvicensis,2281
369,Brotogeris chiriri,2301
370,Brotogeris chrysoptera,2302
371,Brotogeris cyanoptera,2303
372,Brotogeris jugularis,2304
373,Brotogeris sanctithomae,2306
374,Brotogeris tirica,2307
375,Bubo africanus,2322
376,Bubo bubo,2328
377,Bubo lacteus,2332
378,Bubo virginianus,2346
379,Bubulcus ibis,1443
380,Bucanetes githagineus,2349
381,Bucco capensis,2352
382,Bucco tamatia,2355
383,Bucephala albeola,2356
384,Bucephala clangula,2357
385,Buceros bicornis,2360
386,Buceros rhinoceros,2362
387,Bulweria bulwerii,2400
388,Buphagus erythrorynchus,2405
389,Burhinus grallarius,2416
390,Burhinus indicus,2417
391,Burhinus oedicnemus,2418
392,Busarellus nigricollis,2422
393,Buteo albonotatus,2429
394,Buteo brachyurus,2434
395,Buteo buteo,2435
396,Buteo jamaicensis,2438
397,Buteo lineatus,2441
398,Buteo nitidus,2442
399,Buteo plagiatus,2443
400,Buteo platypterus,2445
401,Buteo solitarius,2453
402,Buteo swainsoni,2454
403,Buteogallus anthracinus,2458
404,Buteogallus meridionalis,2462
405,Buteogallus schistaceus,2463
406,Buteogallus urubitinga,2465
407,Buthraupis montana,2466
408,Butorides striata,2467
409,Butorides virescens,2468
410,Bycanistes brevis,2470
411,Bycanistes bucinator,2471
412,Bycanistes subcylindricus,2474
413,Cacatua galerita,2485
414,Cacatua goffiniana,2486
415,Cacatua sanguinea,2492
416,Cacicus cela,2494
417,Cacicus chrysonotus,2495
418,Cacicus chrysopterus,2497
419,Cacicus haemorrhous,2498
420,Cacicus oseryi,2504
421,Cacicus solitarius,2506
422,Cacicus uropygialis,2503
423,Cacomantis flabelliformis,2511
424,Cacomantis merulinus,2514
425,Cacomantis pallidus,2515
426,Cacomantis passerinus,2517
427,Cacomantis sonneratii,2521
428,Cacomantis variolosus,2519
429,Calamospiza melanocorys,2555
430,Calandrella brachydactyla,2561
431,Calandrella cinerea,2563
432,Calcarius lapponicus,2565
433,Calcarius ornatus,2566
434,Calcarius pictus,2567
435,Calendulauda sabota,2577
436,Calicalicus madagascariensis,2581
437,Calidris acuminata,2583
438,Calidris alba,2584
439,Calidris alpina,2585
440,Calidris bairdii,2586
441,Calidris canutus,2587
442,Calidris ferruginea,2590
443,Calidris fuscicollis,2591
444,Calidris himantopus,2592
445,Calidris maritima,2593
446,Calidris mauri,2594
447,Calidris melanotos,2595
448,Calidris minuta,2596
449,Calidris minutilla,2597
450,Calidris pugnax,2599
451,Calidris pusilla,2601
452,Calidris subruficollis,2605
453,Calidris temminckii,2606
454,Caligavis chrysops,2609
455,Calliope calliope,2646
456,Callipepla californica,2652
457,Callipepla douglasii,2653
458,Callipepla gambelii,2654
459,Callipepla squamata,2655
460,Calocitta colliei,2696
461,Calocitta formosa,2698
462,Calonectris diomedea,2703
463,Calypte anna,2713
464,Calypte costae,2714
465,Calyptomena viridis,2718
466,Calyptorhynchus banksii,2722
467,Calyptorhynchus funereus,2723
468,Camaroptera brachyura,2731
469,Campephaga flava,2738
470,Campephilus guatemalensis,2743
471,Campephilus haematogaster,2744
472,Campephilus magellanicus,2746
473,Campephilus melanoleucos,2747
474,Campephilus pollens,2748
475,Campephilus robustus,2750
476,Campephilus rubricollis,2751
477,Campethera nubica,2758
478,Camptostoma imberbe,2767
479,Camptostoma obsoletum,2768
480,Campylopterus hemileucurus,2774
481,Campylorhamphus falcularius,2779
482,Campylorhamphus pusillus,2783
483,Campylorhamphus trochilirostris,2784
484,Campylorhynchus brunneicapillus,2786
485,Campylorhynchus fasciatus,2789
486,Campylorhynchus griseus,2790
487,Campylorhynchus megalopterus,2794
488,Campylorhynchus rufinucha,2796
489,Campylorhynchus turdinus,2797
490,Campylorhynchus zonatus,2799
491,Canachites canadensis,2800
492,Canis latrans,2811
493,Canis lupus,2807
494,Cantorchilus elutus,2819
495,Cantorchilus guarayanus,2823
496,Cantorchilus leucotis,2825
497,Cantorchilus longirostris,2826
498,Cantorchilus modestus,2820
499,Cantorchilus nigricapillus,2827
500,Cantorchilus semibadius,2828
501,Cantorchilus superciliaris,2829
502,Cantorchilus thoracicus,2830
503,Capito auratus,2832
504,Caprimulgus affinis,2860
505,Caprimulgus asiaticus,2863
506,Caprimulgus atripennis,2864
507,Caprimulgus europaeus,2871
508,Caprimulgus indicus,2875
509,Caprimulgus jotaka,2877
510,Caprimulgus macrurus,2879
511,Caprimulgus pectoralis,2887
512,Caprimulgus ruficollis,2892
513,Capsiempis flaveola,2898
514,Caracara plancus,2900
515,Cardellina canadensis,2909
516,Cardellina pusilla,2910
517,Cardellina rubra,2911
518,Cardellina rubrifrons,2912
519,Cardinalis cardinalis,2914
520,Cardinalis sinuatus,2916
521,Carduelis carduelis,2922
522,Carduelis citrinella,2923
523,Cariama cristata,2934
524,Carpodacus erythrinus,2951
525,Carpodacus sibiricus,2963
526,Carpornis cucullata,2977
527,Caryothraustes canadensis,2988
528,Caryothraustes poliogaster,2989
529,Casiornis rufus,2993
530,Cassiculus melanicterus,2501
531,Catamenia inornata,3004
532,Catharus aurantiirostris,3011
533,Catharus bicknelli,3012
534,Catharus dryas,3013
535,Catharus frantzii,3015
536,Catharus fuscater,3016
537,Catharus fuscescens,3017
538,Catharus gracilirostris,3018
539,Catharus guttatus,3019
540,Catharus maculatus,3014
541,Catharus mexicanus,3020
542,Catharus minimus,3021
543,Catharus ustulatus,3023
544,Catherpes mexicanus,3024
545,Cecropis abyssinica,3052
546,Cecropis cucullata,3054
547,Cecropis daurica,3055
548,Celeus elegans,3065
549,Celeus flavescens,3066
550,Celeus flavus,3067
551,Celeus grammicus,3069
552,Celeus loricatus,3070
553,Celeus torquatus,3075
554,Centrocercus urophasianus,3081
555,Centronyx bairdii,3093
556,Centronyx henslowii,3094
557,Centropus bengalensis,3099
558,Centropus phasianinus,3115
559,Centropus sinensis,3118
560,Centropus superciliosus,3102
561,Centropus viridis,3124
562,Ceratopipra erythrocephala,3156
563,Ceratopipra mentalis,3157
564,Ceratopipra rubrocapilla,3158
565,Cercomacra cinerascens,3172
566,Cercomacra manu,3175
567,Cercomacra melanaria,3176
568,Cercomacra nigricans,3179
569,Cercomacroides fuscicauda,3177
570,Cercomacroides nigrescens,3178
571,Cercomacroides parkeri,3180
572,Cercomacroides serva,3181
573,Cercomacroides tyrannina,3182
574,Cercotrichas galactotes,3202
575,Cercotrichas leucophrys,3204
576,Cercotrichas quadrivirgata,3209
577,Certhia americana,3216
578,Certhia brachydactyla,3217
579,Certhia familiaris,3219
580,Certhiaxis cinnamomeus,3226
581,Ceryle rudis,3241
582,Cettia brunnifrons,3246
583,Cettia castaneocoronata,3247
584,Cettia cetti,3248
585,Ceuthmochares australis,3251
586,Chaetura brachyura,3285
587,Chaetura cinereiventris,3287
588,Chaetura meridionalis,3291
589,Chaetura pelagica,3292
590,Chaetura vauxi,3294
591,Chalcomitra amethystina,3310
592,Chalcomitra senegalensis,3315
593,Chalcophaps indica,3317
594,Chamaea fasciata,3341
595,Chamaepetes goudotii,3346
596,Chamaeza campanisona,3353
597,Chamaeza meruloides,3354
598,Chamaeza ruficauda,3357
599,Charadrius alexandrinus,793
600,Charadrius collaris,3364
601,Charadrius dubius,3366
602,Charadrius hiaticula,3369
603,Charadrius melodus,3374
604,Charadrius morinellus,3379
605,Charadrius nivosus,3381
606,Charadrius semipalmatus,3389
607,Charadrius vociferus,3393
608,Charadrius wilsonia,3394
609,Chasiempis sandwichensis,3410
610,Chauna torquata,3414
611,Chelidoptera tenebrosa,3419
612,Chersophilus duponti,3431
613,Chiroxiphia boliviana,3471
614,Chiroxiphia caudata,3472
615,Chiroxiphia lanceolata,3474
616,Chiroxiphia linearis,3475
617,Chiroxiphia pareola,3476
618,Chlidonias hybrida,3488
619,Chlidonias leucopterus,3489
620,Chlidonias niger,3490
621,Chlorestes candida,3503
622,Chlorestes cyanus,3504
623,Chloris chloris,3509
624,Chloris sinica,3511
625,Chloroceryle amazona,3521
626,Chloroceryle americana,3522
627,Chlorocichla flaviventris,3529
628,Chlorodrepanis virens,3537
629,Chlorophanes spiza,3538
630,Chlorophonia cyanea,3550
631,Chlorophonia cyanocephala,3551
632,Chlorophonia elegantissima,3552
633,Chlorophonia occipitalis,3557
634,Chlorophonia pyrrhophrys,3558
635,Chloropicus fuscescens,3559
636,Chloropicus namaquus,3562
637,Chloropsis aurifrons,3568
638,Chloropsis cochinchinensis,3569
639,Chloropsis hardwickii,3572
640,Chloropsis jerdoni,3574
641,Chlorornis riefferii,3581
642,Chlorospingus flavigularis,3583
643,Chlorospingus flavopectus,3584
644,Chlorospingus pileatus,3587
645,Chlorospingus semifuscus,3588
646,Chlorostilbon lucidus,3594
647,Chlorothraupis carmioli,3600
648,Chlorothraupis stolzmanni,3603
649,Chondestes grammacus,3610
650,Chordeiles acutipennis,3614
651,Chordeiles gundlachii,3615
652,Chordeiles minor,3616
653,Chordeiles pusillus,3618
654,Chroicocephalus cirrocephalus,3672
655,Chroicocephalus genei,3673
656,Chroicocephalus maculipennis,3675
657,Chroicocephalus novaehollandiae,3676
658,Chroicocephalus philadelphia,3677
659,Chroicocephalus ridibundus,3679
660,Chroicocephalus serranus,3682
661,Chrysococcyx basalis,3296
662,Chrysococcyx caprius,3690
663,Chrysococcyx cupreus,3691
664,Chrysococcyx klaas,3693
665,Chrysococcyx lucidus,3299
666,Chrysococcyx minutillus,3303
667,Chrysocolaptes festivus,3699
668,Chrysocolaptes guttacristatus,3700
669,Chrysolophus pictus,3714
670,Chrysomma sinense,3716
671,Chrysomus icterocephalus,3717
672,Chrysomus ruficapillus,3718
673,Chrysophlegma flavinucha,3721
674,Chrysuronia oenone,3736
675,Ciccaba albitarsis,3764
676,Ciccaba huhula,3766
677,Ciccaba nigrolineata,3768
678,Ciccaba virgata,3770
679,Cichladusa guttata,3773
680,Cichlocolaptes leucophrus,3775
681,Ciconia ciconia,3787
682,Cinclodes fuscus,3796
683,Cincloramphus mathewsi,3813
684,Cincloramphus timoriensis,3816
685,Cinclosoma punctatum,3825
686,Cinclus cinclus,3826
687,Cinclus mexicanus,3828
688,Cinclus pallasii,3829
689,Cinnycerthia olivascens,3832
690,Cinnycerthia unirufa,3834
691,Cinnyricinclus leucogaster,3835
692,Cinnyris afer,3836
693,Cinnyris asiaticus,3837
694,Cinnyris chalybeus,3844
695,Cinnyris chloropygius,3845
696,Cinnyris jugularis,3864
697,Cinnyris lotenius,3865
698,Cinnyris mariquensis,3869
699,Cinnyris sovimanga,3887
700,Cinnyris talatala,3890
701,Cinnyris venustus,3894
702,Circaetus gallicus,3900
703,Circus aeruginosus,3905
704,Circus hudsonius,3911
705,Circus pygargus,3917
706,Cissa chinensis,3923
707,Cissopis leverianus,3928
708,Cisticola aberrans,3931
709,Cisticola brachypterus,3940
710,Cisticola cantans,3943
711,Cisticola chiniana,3946
712,Cisticola erythrops,3953
713,Cisticola exilis,3954
714,Cisticola fulvicapilla,3956
715,Cisticola juncidis,3962
716,Cisticola lais,3963
717,Cisticola lateralis,3964
718,Cisticola marginatus,3967
719,Cisticola natalensis,3969
720,Cisticola tinniens,3980
721,Cisticola woosnami,3982
722,Cistothorus apolinari,3983
723,Cistothorus palustris,3985
724,Cistothorus platensis,3986
725,Cistothorus stellaris,3987
726,Clamator coromandus,3991
727,Clamator glandarius,3992
728,Clamator jacobinus,3993
729,Clamator levaillantii,3994
730,Clangula hyemalis,3995
731,Claravis pretiosa,3997
732,Clibanornis rectirostris,4005
733,Clibanornis rubiginosus,1833
734,Cnemotriccus fuscatus,4040
735,Cnipodectes subbrunneus,4042
736,Coccothraustes abeillei,4048
737,Coccothraustes coccothraustes,4050
738,Coccothraustes vespertinus,4051
739,Coccycua minuta,4054
740,Coccyzus americanus,4056
741,Coccyzus erythropthalmus,4057
742,Coccyzus melacoryphus,4062
743,Coccyzus minor,4064
744,Cochlearius cochlearius,4069
745,Coereba flaveola,4097
746,Colaptes auratus,4100
747,Colaptes campestris,4102
748,Colaptes chrysoides,4103
749,Colaptes melanochloros,4105
750,Colaptes pitius,4107
751,Colaptes punctigula,4108
752,Colaptes rivolii,4109
753,Colaptes rubiginosus,4110
754,Colaptes rupicola,4111
755,Colibri coruscans,4115
756,Colibri cyanotus,4116
757,Colibri delphinae,4117
758,Colibri serrirostris,4118
759,Colibri thalassinus,4119
760,Colinus cristatus,4120
761,Colinus virginianus,4123
762,Colius striatus,4127
763,Colluricincla harmonica,4147
764,Colluricincla megarhyncha,4142
765,Colonia colonus,4164
766,Colorhamphus parvirostris,4166
767,Columba guinea,4185
768,Columba livia,4192
769,Columba oenas,4195
770,Columba palumbus,4198
771,Columbina cruziana,4210
772,Columbina inca,4212
773,Columbina minuta,4213
774,Columbina passerina,4214
775,Columbina picui,4215
776,Columbina squammata,4216
777,Columbina talpacoti,4217
778,Conirostrum bicolor,4224
779,Conirostrum cinereum,4226
780,Conirostrum sitticolor,4231
781,Conirostrum speciosum,4232
782,Conocephalus brevipennis,4241
783,Conocephalus fasciatus,4252
784,Conopias cinchoneti,4281
785,Conopias parvus,4280
786,Conopias trivirgatus,4282
787,Conopophaga castaneiceps,4285
788,Conopophaga lineata,4287
789,Conopophaga melanops,4289
790,Contopus cinereus,4303
791,Contopus cooperi,4305
792,Contopus fumigatus,4306
793,Contopus pertinax,4313
794,Contopus sordidulus,4315
795,Contopus virens,4316
796,Copsychus albospecularis,4331
797,Copsychus fulicatus,4333
798,Copsychus malabaricus,4337
799,Copsychus saularis,4341
800,Coracias benghalensis,4346
801,Coracias garrulus,4349
802,Coracina macei,4376
803,Coracina novaehollandiae,4388
804,Coracina papuensis,4392
805,Coragyps atratus,4412
806,Corapipo altera,4413
807,Corcorax melanorhamphos,4416
808,Cormobates leucophaea,4418
809,Corthylio calendula,4434
810,Corvus albicollis,4437
811,Corvus albus,4438
812,Corvus brachyrhynchos,4440
813,Corvus capensis,4441
814,Corvus corax,4444
815,Corvus cornix,4445
816,Corvus corone,4446
817,Corvus coronoides,4447
818,Corvus cryptoleucus,4449
819,Corvus enca,4452
820,Corvus frugilegus,4454
821,Corvus hawaiiensis,4456
822,Corvus macrorhynchos,4463
823,Corvus mellori,4465
824,Corvus monedula,4159
825,Corvus orru,4469
826,Corvus ossifragus,4470
827,Corvus splendens,4479
828,Corvus tasmanicus,4480
829,Coryphospingus cucullatus,4502
830,Coryphospingus pileatus,4503
831,Corythaeola cristata,4504
832,Corythaixoides leucogaster,4507
833,Corythopis delalandi,4510
834,Corythopis torquatus,4511
835,Cossypha caffra,4523
836,Cossypha heuglini,4527
837,Cossypha humeralis,4528
838,Cossypha natalensis,4531
839,Cossypha semirufa,4535
840,Coturnicops noveboracensis,4546
841,Coturnix coromandelica,4547
842,Coturnix coturnix,4548
843,Coturnix japonica,4550
844,Cracticus nigrogularis,4567
845,Cracticus quoyi,4568
846,Cracticus torquatus,4563
847,Cranioleuca albicapilla,4570
848,Cranioleuca antisiensis,4572
849,Cranioleuca curtata,4574
850,Cranioleuca erythrops,4578
851,Cranioleuca gutturata,4579
852,Cranioleuca hellmayri,4581
853,Cranioleuca obsoleta,4585
854,Cranioleuca pallida,4586
855,Cranioleuca pyrrhophia,4587
856,Cranioleuca subcristata,4589
857,Cranioleuca vulpina,4577
858,Crateroscelis murina,4596
859,Crateroscelis robusta,4598
860,Crax fasciolata,4618
861,Crax rubra,4620
862,Creatophora cinerea,4622
863,Crex crex,4627
864,Criniger calurus,4647
865,Crithagra gularis,4671
866,Crithagra mozambica,4679
867,Crithagra striolata,4686
868,Crotophaga ani,4724
869,Crotophaga major,4725
870,Crotophaga sulcirostris,4726
871,Cryptopezus nattereri,4735
872,Crypturellus boucardi,4759
873,Crypturellus cinereus,4762
874,Crypturellus cinnamomeus,4763
875,Crypturellus obsoletus,4768
876,Crypturellus parvirostris,4769
877,Crypturellus soui,4771
878,Crypturellus strigulosus,4772
879,Crypturellus tataupa,4773
880,Crypturellus undulatus,4775
881,Crypturellus variegatus,4776
882,Cuculus canorus,4793
883,Cuculus clamosus,4794
884,Cuculus lepidus,4799
885,Cuculus micropterus,4800
886,Cuculus optatus,4802
887,Cuculus poliocephalus,4804
888,Cuculus saturatus,4806
889,Cuculus solitarius,4807
890,Culicicapa ceylonensis,4812
891,Culicivora caudacuta,4815
892,Curaeus curaeus,4819
893,Curruca communis,4825
894,Curruca curruca,4830
895,Curruca hortensis,4834
896,Curruca iberiae,4836
897,Curruca melanocephala,4840
898,Curruca nisoria,4847
899,Curruca undata,4854
900,Cyanerpes cyaneus,4864
901,Cyanistes caeruleus,4868
902,Cyanistes cyanus,4869
903,Cyanistes teneriffae,4870
904,Cyanocitta cristata,4872
905,Cyanocitta stelleri,4873
906,Cyanocompsa parellina,4875
