srcLabelIx,srcLabelName,dstLabelId
130,BonapartesGull_Larus philadelphia,3677
131,LesserSpottedEagle_Clanga pomarina,1316
132,CorsicanNuthatch_Sitta whiteheadi,15717
133,NorthernGannet_Morus bassanus,10424
134,Turquoise-frontedAmazon_Amazona aestiva,614
135,Red-headedBunting_Emberiza bruniceps,5901
136,OrientalTurtleDove_Streptopelia orientalis,16109
137,WhitesThrush_Zoothera aurea,17804
138,PacificGoldenPlover_Pluvialis fulva,13417
139,Shikra_Accipiter badius,51
140,SykessWarbler_Iduna rama,8210
141,Red-ventedBulbul_Pycnonotus cafer,14548
142,Scaly-headedParrot_Pionus maximiliani,13095
143,Red-maskedParakeet_Psittacara erythrogenys,1363
144,MongolianFinch_Bucanetes mongolicus,2350
145,MitredParakeet_Psittacara mitratus,1375
146,Yellow-throatedSparrow_Gymnoris xanthocollis,7339
147,WildTurkey_Meleagris gallopavo,9923
148,SenegalParrot_Poicephalus senegalus,13599
149,HarrissHawk_Parabuteo unicinctus,12076
150,Red-wattledLapwing_Vanellus indicus,17441
151,Blue-wingedTeal_Spatula discors,15754
152,Red-crestedPochard_Netta rufina,11095
153,Long-tailedJaeger_Stercorarius longicaudus,16016
154,PineBunting_Emberiza leucocephalos,5923
155,Red-breastedMerganser_Mergus serrator,10023
156,Pin-tailedWhydah_Vidua macroura,17514
157,Red-whiskeredBulbul_Pycnonotus jocosus,14559
158,WesternOlivaceousWarbler_Iduna opaca,8208
159,CommonMyna_Acridotheres tristis,127
160,MountainChiffchaff_Phylloscopus sindianus,12933
161,Ring-billedGull_Larus delawarensis,8702
162,CorsicanFinch_Carduelis corsicana,2924
163,Pied-billedGrebe_Podilymbus podiceps,13440
164,HouseCrow_Corvus splendens,4479
165,Red-footedFalcon_Falco vespertinus,6509
166,Blue-cheekedBee-eater_Merops persicus,10049
167,SquaccoHeron_Ardeola ralloides,1459
168,HelmetedGuineafowl_Numida meleagris,11237
169,SpottedSandpiper_Actitis macularius,202
170,BootedWarbler_Iduna caligata,8206
171,ElegantTern_Thalasseus elegans,16656
172,DemoiselleCrane_Anthropoides virgo,1078
173,White-throatedKingfisher_Halcyon smyrnensis,7422
174,SnowGoose_Anser caerulescens,992
175,LanceolatedWarbler_Locustella lanceolata,9225
176,RedAvadavat_Amandava amandava,589
177,WesternRockNuthatch_Sitta neumayer,15708
178,RosyStarling_Pastor roseus,12231
179,ChukarPartridge_Alectoris chukar,494
180,PurpleSandpiper_Calidris maritima,2593
181,WoodDuck_Aix sponsa,437
182,BlackGuillemot_Cepphus grylle,3137
183,Yellow-headedAmazon_Amazona oratrix,636
184,Bar-headedGoose_Anser indicus,1000
185,GracefulPrinia_Prinia gracilis,13809
186,Blue-crownedParakeet_Psittacara acuticaudatus,1354
187,LaughingDove_Spilopelia senegalensis,15849
188,PiedKingfisher_Ceryle rudis,3241
189,TrumpeterFinch_Bucanetes githagineus,2349
190,Vinous-throatedParrotbill_Sinosuthora webbiana,12102
191,OrientalCuckoo_Cuculus optatus,4802
192,MadeiraFirecrest_Regulus madeirensis,14827
193,Broad-billedSandpiper_Calidris falcinellus,2588
194,EurasianSpoonbill_Platalea leucorodia,13210
195,Grey-headedChickadee_Poecile cinctus,13451
196,MonkParakeet_Myiopsitta monachus,10623
197,MediterraneanFlycatcher_Muscicapa tyrrhenica,10474
198,BerthelotsPipit_Anthus berthelotii,1083
199,LittleBustard_Tetrax tetrax,16615
200,Spur-wingedLapwing_Vanellus spinosus,17450
201,RaddesWarbler_Phylloscopus schwarzi,12931
202,LittleSwift_Apus affinis,1281
203,MenetriessWarbler_Sylvia mystacea,4843
204,Black-headedWeaver_Ploceus melanocephalus,13388
205,JackSnipe_Lymnocryptes minimus,9434
206,NorthernBobwhite_Colinus virginianus,4123
207,Pin-tailedSandgrouse_Pterocles alchata,14270
208,Black-neckedGrebe_Podiceps nigricollis,13436
209,PiedWheatear_Oenanthe pleschanka,11484
210,IndianPeafowl_Pavo cristatus,12268
211,CommonBulbul_Pycnonotus barbatus,14543
212,AzureTit_Cyanistes cyanus,4869
213,KrüpersNuthatch_Sitta krueperi,15702
214,RockPartridge_Alectoris graeca,495
215,RockPtarmigan_Lagopus muta,8556
216,PallassLeafWarbler_Phylloscopus proregulus,12925
217,NorthernHawk-Owl_Surnia ulula,16189
218,Short-toedSnakeEagle_Circaetus gallicus,3900
219,SiberianRubythroat_Calliope calliope,2646
220,White-spectacledBulbul_Pycnonotus xanthopygos,14577
221,NorthernFulmar_Fulmarus glacialis,6681
222,GreatGreyOwl_Strix nebulosa,16135
223,EuropeanStormPetrel_Hydrobates pelagicus,7847
224,RedJunglefowl_Gallus gallus,6804
225,CollaredPratincole_Glareola pratincola,7055
226,RuddyShelduck_Tadorna ferruginea,16387
227,AlexandrineParakeet_Psittacula eupatria,14200
228,RedPhalarope_Phalaropus fulicarius,12557
229,BlackWheatear_Oenanthe leucura,11473
230,CommonLoon_Gavia immer,6902
231,EasternOrpheanWarbler_Curruca crassirostris,4829
232,BlackFrancolin_Francolinus francolinus,6626
233,CaliforniaQuail_Callipepla californica,2652
234,AfricanReedWarbler_Acrocephalus baeticatus,142
235,IsabellineWheatear_Oenanthe isabellina,11471
236,MarmorasWarbler_Curruca sarda,4851
237,MarshSandpiper_Tringa stagnatilis,17058
238,Razorbill_Alca torda,459
239,WesternSubalpineWarbler_Curruca iberiae,4836
240,PectoralSandpiper_Calidris melanotos,2595
241,White-wingedTern_Chlidonias leucopterus,3489
242,Black-throatedLoon_Gavia arctica,6901
243,Merlin_Falco columbarius,6482
244,Red-flankedBluetail_Tarsiger cyanurus,16487
245,PaddyfieldWarbler_Acrocephalus agricola,138
246,LittleStint_Calidris minuta,2596
247,TerekSandpiper_Xenus cinereus,17645
248,EuropeanRoller_Coracias garrulus,4349
249,WesternOsprey_Pandion haliaetus,12045
250,TemmincksStint_Calidris temminckii,2606
251,RoseateTern_Sterna dougallii,16024
252,ParasiticJaeger_Stercorarius parasiticus,16018
253,ManxShearwater_Puffinus puffinus,14509
254,TaigaBeanGoose_Anser fabalis,999
255,Red-neckedPhalarope_Phalaropus lobatus,12558
256,GreenWarbler_Phylloscopus nitidus,12915
257,Long-tailedDuck_Clangula hyemalis,3995
258,CommonRockThrush_Monticola saxatilis,10404
259,HornedLark_Eremophila alpestris,6113
260,IberianGreyShrike_Lanius meridionalis,8672
261,WesternBlack-earedWheatear_Oenanthe hispanica,11469
262,GlossyIbis_Plegadis falcinellus,13327
263,White-wingedSnowfinch_Montifringilla nivalis,10412
264,Olive-backedPipit_Anthus hodgsoni,1102
265,AfricanBlueTit_Cyanistes teneriffae,4870
266,CurlewSandpiper_Calidris ferruginea,2590
267,ArcticWarbler_Phylloscopus borealis,12872
268,CommonPochard_Aythya ferina,1851
269,WesternCattleEgret_Bubulcus ibis,1443
270,Red-neckedGrebe_Podiceps grisegena,13434
271,GreatEgret_Ardea alba,1433
272,RockDove_Columba livia,4192
273,CanaryIslandsChiffchaff_Phylloscopus canariensis,12877
274,CommonMurre_Uria aalge,17369
275,HornedGrebe_Podiceps auritus,13431
276,SyrianWoodpecker_Dendrocopos syriacus,5213
277,MandarinDuck_Aix galericulata,436
278,Gull-billedTern_Gelochelidon nilotica,6920
279,Red-neckedNightjar_Caprimulgus ruficollis,2892
280,NorthernPintail_Anas acuta,816
281,DupontsLark_Chersophilus duponti,3431
