srcLabelIx,srcLabelName,dstLabelId
312,Clamator glandarius,3992
313,Clangula hyemalis,3995
314,Coccothraustes coccothraustes,4050
315,Hesperiphona vespertina,4051
316,Coccyzus americanus,4056
317,Coccyzus erythropthalmus,4057
318,Colaptes auratus,4100
319,Colibri thalassinus,4119
320,Colinus virginianus,4123
321,Coloeus monedula,4159
322,Columba bollii,4181
323,Columba livia,4192
324,Columba oenas,4195
325,Columba palumbus,4198
326,Columba trocaz,4206
327,Columbina passerina,4214
328,Conocephalus brevipennis,4241
329,Conocephalus fuscus,4248
330,Conocephalus dorsalis,4249
331,Conocephalus fasciatus,4252
332,Contopus cooperi,4305
333,Contopus sordidulus,4315
334,Contopus virens,4316
335,Copsychus malabaricus,4337
336,Coracias garrulus,4349
337,Coragyps atratus,4412
338,Corthylio calendula,4434
339,Corvus albus,4438
340,Corvus brachyrhynchos,4440
341,Corvus corax,4444
342,Corvus cornix,4445
343,Corvus corone,4446
344,Corvus frugilegus,4454
345,Corvus ossifragus,4470
346,Corvus splendens,4479
347,Coturnicops noveboracensis,4546
348,Coturnix coturnix,4548
349,Coturnix japonica,4550
350,Crex crex,4627
351,Crithagra mozambica,4679
352,Crotalus atrox,4710
353,Crotalus horridus,4714
354,Crotophaga sulcirostris,4726
355,Cuculus canorus,4793
356,Cuculus optatus,4802
357,Cuculus saturatus,4806
358,Curruca balearica,4821
359,Curruca cantillans,4824
360,Curruca communis,4825
361,Curruca conspicillata,4827
362,Curruca crassirostris,4829
363,Curruca curruca,4830
364,Curruca hortensis,4834
365,Curruca iberiae,4836
366,Curruca melanocephala,4840
367,Curruca melanothorax,4841
368,Curruca mystacea,4843
369,Curruca nana,4845
370,Curruca nisoria,4847
371,Curruca ruppeli,4849
372,Curruca sarda,4851
373,Curruca subalpina,4852
374,Curruca undata,4854
375,Cursorius cursor,4857
376,Cyanistes caeruleus,4868
377,Cyanistes cyanus,4869
378,Cyanistes teneriffae,4870
379,Cyanocitta cristata,4872
380,Cyanoliseus patagonus,4905
381,Cyanopica cooki,4925
382,Cygnus atratus,4974
383,Cygnus buccinator,4975
384,Cygnus columbianus,4976
385,Cygnus cygnus,4977
386,Cygnus olor,4979
387,Cynanthus latirostris,4987
388,Cyrtoxipha columbiana,5072
389,Dama dama,5104
390,Phalcoboenus australis,5114
391,Decticus albifrons,5150
392,Decticus verrucivorus,5152
393,Delichon urbicum,5159
394,Delphinapterus leucas,5161
395,Dendrocopos leucotos,5205
396,Dendrocopos major,5207
397,Dendrocoptes medius,5208
398,Dryobates minor,5210
399,Dendrocopos syriacus,5213
400,Dendrocygna autumnalis,5218
401,Dendrocygna bicolor,5219
402,Dendrocygna viduata,5223
403,Megatibicen grossa,5394
404,Diceroprocta viridifascia,5403
405,Dimissalna dimissa,5469
406,Dolichonyx oryzivorus,5512
407,Dryobates pubescens,5594
408,Leuconotopicus villosus,5602
409,Dryocopus martius,5607
410,Dryocopus pileatus,5608
411,Dryophytes andersonii,5611
412,Dryophytes chrysoscelis,5620
413,Dryophytes cinereus,5624
414,Dryophytes gratiosus,5630
415,Dryophytes squirellus,5638
416,Dryophytes versicolor,5640
417,Dumetella carolinensis,5704
418,Egretta caerulea,5765
419,Egretta garzetta,5768
420,Egretta gularis,5769
421,Egretta thula,5774
422,Egretta tricolor,5775
423,Elanoides forficatus,5811
424,Elanus caeruleus,5813
425,Eliomys quercinus,5887
426,Emberiza aureola,5900
427,Emberiza bruniceps,5901
428,Emberiza buchanani,5902
429,Emberiza caesia,5904
430,Emberiza calandra,5905
431,Emberiza chrysophrys,5907
432,Emberiza cia,5908
433,Emberiza cineracea,5909
434,Emberiza cirlus,5911
435,Emberiza citrinella,5912
436,Emberiza hortulana,5918
437,Emberiza lathami,5922
438,Emberiza leucocephalos,5923
439,Emberiza melanocephala,5924
440,Emberiza pusilla,5928
441,Emberiza rustica,5929
442,Emberiza schoeniclus,5932
443,Emberiza spodocephala,5934
444,Empidonax alnorum,5953
445,Empidonax difficilis,5955
446,Empidonax flaviventris,5957
447,Empidonax hammondii,5959
448,Empidonax minimus,5960
449,Empidonax traillii,5963
450,Empidonax virescens,5964
451,Empidonax wrightii,5965
452,Ephippiger diurnus,6024
453,Ephippiger ephippiger,6025
454,Eptesicus serotinus,6076
455,Eremophila alpestris,6113
456,Erethizon dorsata,6123
457,Erinaceus europaeus,6132
458,Erithacus rubecula,6151
459,Estrilda astrild,6202
460,Estrilda melpoda,6207
461,Estrilda troglodytes,6216
462,Euchorthippus declivus,6225
463,Eudocimus albus,6238
464,Eumodicogryllus bordigalensis,6279
465,Eunemobius carolinus,6294
466,Euodice malabarica,6302
467,Euphagus carolinus,6309
468,Euphagus cyanocephalus,6310
469,Euplectes afer,6368
470,Falco columbarius,6482
471,Falco eleonorae,6487
472,Falco naumanni,6495
473,Falco peregrinus,6498
474,Falco rusticolus,6503
475,Falco sparverius,6505
476,Falco subbuteo,6506
477,Falco tinnunculus,6508
478,Falco vespertinus,6509
479,Felis catus,6524
480,Felis silvestris f. domestica,6528
481,Ficedula albicilla,6532
482,Ficedula albicollis,6533
483,Ficedula hypoleuca,6547
484,Ficedula parva,6552
485,Ficedula semitorquata,6558
486,Francolinus francolinus,6626
487,Fratercula arctica,6642
488,Fregata magnificens,6653
489,Fringilla coelebs,6658
490,Fringilla montifringilla,6660
491,Fringilla teydea,6664
492,Fulica americana,6672
493,Fulica atra,6675
494,Fulica cristata,6677
495,Fulmarus glacialis,6681
496,Galerida cristata,6736
497,Galerida theklae,6742
498,Gallinago delicata,6754
499,Gallinago gallinago,6755
500,Gallinago media,6761
501,Gallinago megala,6762
502,Gallinago stenura,6768
503,Gallinula chloropus,6772
504,Gallinula galeata,6773
505,Gallus gallus,6804
506,Gampsocleis glabra,6812
507,Garrulus glandarius,6870
508,Gastrophryne carolinensis,6875
509,Gavia adamsii,6900
510,Gavia arctica,6901
511,Gavia immer,6902
512,Gavia pacifica,6903
513,Gavia stellata,6904
514,Gelochelidon nilotica,6920
515,Geokichla sibirica,6956
516,Geopelia cuneata,6959
517,Geothlypis formosa,6993
518,Geothlypis philadelphia,6995
519,Geothlypis tolmiei,7000
520,Geothlypis trichas,7001
521,Geronticus eremita,7021
522,Glareola nordmanni,7052
523,Glareola pratincola,7055
524,Glaucidium passerinum,7080
